cg00281967	6	31632951	rs76686947		BAT4;BAT4;CSNK2B	NM_033177;NM_033177;NM_001320	5'UTR;1stExon;TSS1500	chr6:31632815-31634093	Island	ClassA	chr6:31632815-31634093*Island	39	0
cg00281977	10	135333901						chr10:135333722-135334062	Island	ClassB	chr10:135333722-135334062*Island	4	0
cg00282195	2	168674769			B3GALT1	NM_020981	TSS1500			ClassC		NA	0
cg00282216	8	145823653	rs28450573		KIAA1688	NM_025251	Body	chr8:145823490-145823696	Island	ClassA	chr8:145823490-145823696*Island	3	0
cg00282244	7	100876136			CLDN15	NM_014343	Body	chr7:100875555-100876212	Island	ClassA	chr7:100875555-100876212*Island	3	0
cg00282249	13	37005566			CCNA1;CCNA1;CCNA1;CCNA1	NM_001111047;NM_003914;NM_001111045;NM_001111046	TSS1500;TSS1500;TSS1500;TSS1500	chr13:37005581-37006453	N_Shore	ClassA	chr13:37005581-37006453*N_Shore	28	0
cg00282267	7	36803916								ClassD		NA	1
cg00282347	1	6241040			CHD5	NM_015557	TSS1500	chr1:6241031-6241251	Island	ClassA	chr1:6241031-6241251*Island	3	0
cg00282370	5	18400078		rs6875919						ClassD		NA	1
cg00282426	9	136843224			VAV2;VAV2	NM_001134398;NM_003371	Body;Body	chr9:136844420-136844775	N_Shore	ClassA	chr9:136844420-136844775*N_Shore	2	0
cg00282510	9	100611516						chr9:100610696-100611517	Island	ClassB	chr9:100610696-100611517*Island	2	0
cg00282683	7	156931995			UBE3C	NM_014671	1stExon	chr7:156931422-156932075	Island	ClassA	chr7:156931422-156932075*Island	4	0
cg00282704	10	21786410			MIR1915;C10orf114	NR_031736;NM_001010911	TSS1500;TSS200	chr10:21783198-21786420	Island	ClassA	chr10:21783198-21786420*Island	26	0
cg00282706	12	6055430			ANO2	NM_020373	TSS200			ClassC		NA	0
cg00282731	17	74018510			EVPL	NM_001988	Body	chr17:74017769-74018658	Island	ClassA	chr17:74017769-74018658*Island	3	0
cg00282877	10	135265980			LOC619207	NR_002934	TSS1500			ClassC		NA	0
cg00282953	5	175793541			ARL10	NM_173664	Body	chr5:175792355-175793505	S_Shore	ClassA	chr5:175792355-175793505*S_Shore	1	0
cg00283030	2	132056444			LOC440910	NR_030728	Body	chr2:132056862-132057199	N_Shore	ClassA	chr2:132056862-132057199*N_Shore	5	1
cg00283046	19	3942223	rs35701787		ITGB1BP3	NM_170678	Body	chr19:3942010-3942250	Island	ClassA	chr19:3942010-3942250*Island	3	0
cg00283187	5	95514729								ClassD		NA	0
cg00283247	2	3111484	rs76061278							ClassD		NA	0
cg00283283	5	140891767			PCDHGB5;PCDHGC3;PCDHGA6;PCDHGB4;PCDHGA8;PCDHGA12;PCDHGB3;PCDHGA5;PCDHGA1;PCDHGA11;PCDHGA3;PCDHGA2;PCDHGB6;PCDHGA11;PCDHGC5;PCDHGA4;PCDHGB2;PCDHGA10;PCDHGC4;PCDHGB7;PCDHGA9;PCDHGC3;PCDHGB1;PCDHGA7	NM_018925;NM_002588;NM_018919;NM_003736;NM_032088;NM_003735;NM_018924;NM_018918;NM_018912;NM_032092;NM_018916;NM_018915;NM_018926;NM_018914;NM_018929;NM_018917;NM_018923;NM_018913;NM_018928;NM_018927;NM_018921;NM_032403;NM_018922;NM_018920	3'UTR;3'UTR;3'UTR;3'UTR;3'UTR;3'UTR;3'UTR;3'UTR;3'UTR;3'UTR;3'UTR;3'UTR;3'UTR;3'UTR;3'UTR;3'UTR;3'UTR;3'UTR;3'UTR;3'UTR;3'UTR;3'UTR;3'UTR;3'UTR	chr5:140892913-140893189	N_Shore	ClassA	chr5:140892913-140893189*N_Shore	3	0
cg00283284	5	6378638	rs72651084		MED10;MED10	NM_032286;NM_032286	1stExon;5'UTR	chr5:6378291-6378846	Island	ClassA	chr5:6378291-6378846*Island	9	0
cg00283344	2	86847539			RNF103	NM_005667	Body	chr2:86850042-86851178	N_Shelf	ClassA	chr2:86850042-86851178*N_Shelf	1	0
cg00283472	11	6651988			DCHS1	NM_003737	Body	chr11:6650905-6652079	Island	ClassA	chr11:6650905-6652079*Island	3	0
cg00283524	22	44639906			KIAA1644	NM_001099294	3'UTR			ClassC		NA	0
cg00283535	8	124749564			ANXA13;ANXA13	NM_001003954;NM_004306	1stExon;1stExon			ClassC		NA	0
cg00283576	11	2465351			KCNQ1	NM_000218	TSS1500	chr11:2465171-2465648	Island	ClassA	chr11:2465171-2465648*Island	6	0
cg00283662	19	46178101			MIR642;GIPR	NR_030372;NM_000164	TSS200;Body	chr19:46180162-46180769	N_Shelf	ClassA	chr19:46180162-46180769*N_Shelf	5	0
cg00283742	2	10198959			CYS1	NM_001037160	3'UTR			ClassC		NA	0
cg00283771	2	106870036								ClassD		NA	1
cg00283792	8	786897	rs1532744					chr8:789923-790798	N_Shelf	ClassB	chr8:789923-790798*N_Shelf	8	0
cg00283857	6	158018184			ZDHHC14;ZDHHC14	NM_153746;NM_024630	Body;Body	chr6:158013812-158014256	S_Shelf	ClassA	chr6:158013812-158014256*S_Shelf	3	0
cg00283876	16	30906273			BCL7C	NM_004765	TSS1500	chr16:30905549-30905783	S_Shore	ClassA	chr16:30905549-30905783*S_Shore	7	0
cg00283887	7	157935557		rs78055072	PTPRN2;PTPRN2;PTPRN2	NM_002847;NM_130842;NM_130843	Body;Body;Body	chr7:157937614-157937841	N_Shelf	ClassA	chr7:157937614-157937841*N_Shelf	9	0
cg00283986	2	20875062						chr2:20870006-20871280	S_Shelf	ClassB	chr2:20870006-20871280*S_Shelf	1	0
cg00284005	18	59855122			PIGN;KIAA1468;PIGN	NM_012327;NM_020854;NM_176787	TSS1500;1stExon;TSS1500	chr18:59853977-59855252	Island	ClassA	chr18:59853977-59855252*Island	9	0
cg00284146	11	120081143	rs78777904		OAF	NM_178507	TSS1500	chr11:120081487-120082345	N_Shore	ClassA	chr11:120081487-120082345*N_Shore	4	0
cg00284153	10	135171713			C10orf125;C10orf125	NM_198472;NM_001098483	TSS200;TSS200	chr10:135170645-135171954	Island	ClassA	chr10:135170645-135171954*Island	11	0
cg00284173	2	24273093			FKBP1B;FKBP1B	NM_054033;NM_004116	Body;Body	chr2:24272582-24273313	Island	ClassA	chr2:24272582-24273313*Island	3	0
cg00284179	2	155314028	rs71398314	rs66765992						ClassD		NA	0
cg00284259	7	75827723						chr7:75831068-75831542	N_Shelf	ClassB	chr7:75831068-75831542*N_Shelf	1	0
cg00284328	22	17639992			CECR4;CECR5;CECR5;CECR4	NR_024483;NM_017829;NM_033070;NR_024482	TSS1500;Body;Body;TSS1500	chr22:17639481-17640714	Island	ClassA	chr22:17639481-17640714*Island	6	0
cg00284386	8	1786207			ARHGEF10	NM_014629	5'UTR			ClassC		NA	0
cg00284390	16	84492635	rs919421		ATP2C2	NM_014861	Body			ClassC		NA	0
cg00284420	16	87311948	rs7350813							ClassD		NA	0
cg00284438	11	74460557			RNF169	NM_001098638	Body	chr11:74459858-74460558	Island	ClassA	chr11:74459858-74460558*Island	5	0
cg00284511	6	31659390			BAT5	NM_021160	Body			ClassC		NA	0
cg00284516	8	117778669		rs10283129	UTP23	NM_032334	TSS200	chr8:117778487-117779146	Island	ClassA	chr8:117778487-117779146*Island	12	0
cg00284551	15	25429176			SNORD115-8	NR_003300	TSS1500			ClassC		NA	0
cg00284708	8	43147581			POTEA;POTEA	NM_001005365;NM_001002920	TSS200;TSS200			ClassC		NA	0
cg00284780	6	125683740						chr6:125684544-125684865	N_Shore	ClassB	chr6:125684544-125684865*N_Shore	2	0
cg00285026	16	21169867			TMEM159;DNAH3	NM_020422;NM_017539	TSS200;Body	chr16:21169810-21170278	Island	ClassA	chr16:21169810-21170278*Island	5	0
cg00285294	7	1089767			C7orf50;C7orf50;C7orf50	NM_001134395;NM_032350;NM_001134396	Body;Body;Body	chr7:1090177-1090517	N_Shore	ClassA	chr7:1090177-1090517*N_Shore	2	0
cg00285314	16	68119255			NFATC3;NFATC3;NFATC3;NFATC3	NM_173164;NM_173163;NM_173165;NM_004555	TSS200;TSS200;TSS200;TSS200	chr16:68118564-68119986	Island	ClassA	chr16:68118564-68119986*Island	14	0
cg00285317	2	238406108			MLPH;MLPH	NM_001042467;NM_024101	Body;Body			ClassC		NA	0
cg00285343	7	41733356			LOC285954;LOC285954;INHBA	NR_027119;NR_027118;NM_002192	TSS200;TSS200;Body			ClassC		NA	0
cg00285363	6	33281498			TAPBP;TAPBP;TAPBP	NM_172209;NM_003190;NM_172208	Body;Body;Body	chr6:33281112-33281827	Island	ClassA	chr6:33281112-33281827*Island	22	0
cg00285394	8	126011954		rs73704507	SQLE	NM_003129	Body	chr8:126010436-126011194	S_Shore	ClassA	chr8:126010436-126011194*S_Shore	4	0
cg00285620	11	102147694								ClassD		NA	0
cg00285902	3	46605616			LRRC2;LRRC2	NM_024750;NM_024512	5'UTR;5'UTR	chr3:46607346-46607806	N_Shore	ClassA	chr3:46607346-46607806*N_Shore	2	0
cg00286014	7	137690660						chr7:137686291-137687056	S_Shelf	ClassB	chr7:137686291-137687056*S_Shelf	1	0
cg00286067	6	125681166						chr6:125684544-125684865	N_Shelf	ClassB	chr6:125684544-125684865*N_Shelf	1	0
cg00286102	20	61047376		rs35405169	GATA5	NM_080473	Body	chr20:61049361-61051897	N_Shore	ClassA	chr20:61049361-61051897*N_Shore	1	0
cg00286104	17	73583877		rs62089217	MYO15B	NR_003587	TSS1500	chr17:73583838-73586337	Island	ClassA	chr17:73583838-73586337*Island	13	0
cg00286119	8	29732574								ClassD		NA	0
cg00286125	19	36246906			HSPB6	NM_144617	Body	chr19:36246328-36247982	Island	ClassA	chr19:36246328-36247982*Island	11	0
cg00286160	5	156441122								ClassD		NA	1
cg00286188	2	33493596			LTBP1;LTBP1;LTBP1;LTBP1;LTBP1	NM_000627;NM_206943;NM_001166265;NM_001166266;NM_001166264	Body;Body;Body;Body;Body			ClassC		NA	0
cg00286214	16	2771425			PRSS27	NM_031948	TSS1500	chr16:2770137-2770500	S_Shore	ClassA	chr16:2770137-2770500*S_Shore	1	0
cg00286388	13	49019992			LPAR6;RB1	NM_005767;NM_000321	TSS1500;Body			ClassC		NA	0
cg00286450	13	42622831			DGKH;DGKH	NM_152910;NM_178009	TSS200;TSS200	chr13:42621745-42623038	Island	ClassA	chr13:42621745-42623038*Island	6	0
cg00286497	10	43668100			CSGALNACT2	NM_018590	Body			ClassC		NA	0
cg00286512	7	754102			PRKAR1B;PRKAR1B;PRKAR1B;PRKAR1B	NM_001164760;NM_001164761;NM_001164759;NM_001164758	5'UTR;TSS1500;5'UTR;5'UTR	chr7:751712-752150	S_Shore	ClassA	chr7:751712-752150*S_Shore	3	0
cg00286513	22	49017361			FAM19A5;FAM19A5	NM_015381;NM_001082967	Body;Body	chr22:49018917-49019317	N_Shore	ClassA	chr22:49018917-49019317*N_Shore	1	0
cg00286621	1	27709881			CD164L2	NM_207397	TSS200	chr1:27709600-27709831	S_Shore	ClassA	chr1:27709600-27709831*S_Shore	12	0
cg00286701	7	2583402			C7orf27	NM_152743	Body	chr7:2583206-2583542	Island	ClassA	chr7:2583206-2583542*Island	3	0
cg00286717	11	6225537			C11orf42	NM_173525	TSS1500			ClassC		NA	0
cg00286773	11	12207449			MICAL2	NM_014632	Body			ClassC		NA	0
cg00286853	16	86528753	rs12444356					chr16:86528271-86529013	Island	ClassB	chr16:86528271-86529013*Island	5	0
cg00286878	7	130131633	rs73724326		MEST;MEST;MEST;MESTIT1	NM_002402;NM_177524;NM_177525;NR_004382	TSS1500;5'UTR;5'UTR;TSS1500	chr7:130130739-130133111	Island	ClassA	chr7:130130739-130133111*Island	50	0
cg00286909	17	26574312			PPY2	NR_002181	TSS200	chr17:26577493-26577890	N_Shelf	ClassA	chr17:26577493-26577890*N_Shelf	8	0
cg00286984	11	63258779			HRASLS5;HRASLS5;HRASLS5	NM_001146728;NM_001146729;NM_054108	TSS200;TSS200;TSS200	chr11:63258378-63258804	Island	ClassA	chr11:63258378-63258804*Island	8	0
cg00286986	8	124085360			WDR67;WDR67	NM_001145088;NM_145647	Body;Body	chr8:124084902-124085318	S_Shore	ClassA	chr8:124084902-124085318*S_Shore	3	0
cg00287012	18	21593174			TTC39C;TTC39C;TTC39C	NM_153211;NM_001135993;NR_024232	5'UTR;TSS1500;TSS1500	chr18:21594013-21595464	N_Shore	ClassA	chr18:21594013-21595464*N_Shore	1	0
cg00287016	7	99691875			MIR25;MCM7;MCM7;MIR106B;MIR93	NR_029498;NM_005916;NM_182776;NR_029831;NR_029510	TSS1500;Body;Body;TSS200;TSS1500			ClassC		NA	0
cg00287096	7	63642709						chr7:63642039-63643802	Island	ClassB	chr7:63642039-63643802*Island	4	0
cg00287122	7	140103756		rs5887975	RAB19	NM_001008749	TSS200			ClassC		NA	0
cg00287165	16	71523304			ZNF19	NM_006961	TSS200			ClassC		NA	0
cg00287312	13	53420425		rs11401111	PCDH8;PCDH8	NM_002590;NM_032949	1stExon;1stExon	chr13:53419897-53422872	Island	ClassA	chr13:53419897-53422872*Island	15	0
cg00287322	2	171670379		rs11904485				chr2:171670110-171670549	Island	ClassB	chr2:171670110-171670549*Island	3	0
cg00287370	1	234736092						chr1:234735534-234736120	Island	ClassB	chr1:234735534-234736120*Island	5	0
cg00287413	20	52788779			CYP24A1;CYP24A1	NM_001128915;NM_000782	Body;Body	chr20:52789252-52790986	N_Shore	ClassA	chr20:52789252-52790986*N_Shore	1	0
cg00287477	4	185721584			ACSL1;SLED1	NM_001995;NR_003542	Body;TSS1500	chr4:185724434-185724647	N_Shelf	ClassA	chr4:185724434-185724647*N_Shelf	2	0
cg00287536	10	34925718			PARD3	NM_019619	Body			ClassC		NA	0
cg00287541	16	74398168			LOC283922	NR_026950	Body	chr16:74401546-74402639	N_Shelf	ClassA	chr16:74401546-74402639*N_Shelf	1	0
cg00287589	20	23012235						chr20:23015716-23016879	N_Shelf	ClassB	chr20:23015716-23016879*N_Shelf	2	0
cg00287636	16	49892218	rs8049871					chr16:49888474-49893354	Island	ClassB	chr16:49888474-49893354*Island	16	0
cg00287711	11	85338379	rs78111878		TMEM126B;DLG2	NM_018480;NM_001142699	TSS1500;TSS200	chr11:85339343-85339629	N_Shore	ClassA	chr11:85339343-85339629*N_Shore	8	0
cg00287713	2	1842182	rs78512050		MYT1L	NM_015025	Body	chr2:1842846-1843137	N_Shore	ClassA	chr2:1842846-1843137*N_Shore	2	0
cg00287717	10	52390780								ClassD		NA	1
cg00287737	4	894070	rs75845136		GAK	NM_005255	Body	chr4:893911-894186	Island	ClassA	chr4:893911-894186*Island	3	0
cg00287773	5	139594619			C5orf32	NM_032412	Body			ClassC		NA	0
cg00287829	16	10276375			GRIN2A;GRIN2A;GRIN2A	NM_001134408;NM_000833;NM_001134407	TSS1500;5'UTR;TSS200	chr16:10273943-10277424	Island	ClassA	chr16:10273943-10277424*Island	23	0
cg00287831	3	184081167			POLR2H	NM_006232	TSS200	chr3:184079215-184081286	Island	ClassA	chr3:184079215-184081286*Island	18	0
cg00287841	8	131453955						chr8:131455248-131456285	N_Shore	ClassB	chr8:131455248-131456285*N_Shore	1	0
cg00287915	5	1503595	rs36979		LPCAT1	NM_024830	Body			ClassC		NA	0
cg00287974	7	64348873						chr7:64349424-64350151	N_Shore	ClassB	chr7:64349424-64350151*N_Shore	4	0
cg00288050	19	12949727			MAST1	NM_014975	Body	chr19:12949131-12949733	Island	ClassA	chr19:12949131-12949733*Island	5	0
cg00288155	7	108166582			PNPLA8;PNPLA8	NM_015723;NM_015723	5'UTR;1stExon	chr7:108166211-108167077	Island	ClassA	chr7:108166211-108167077*Island	10	0
cg00288327	7	27135566			HOXA1;HOXA1;HOXA1;HOXA1	NM_005522;NM_153620;NM_153620;NM_005522	5'UTR;1stExon;5'UTR;1stExon	chr7:27135342-27136736	Island	ClassA	chr7:27135342-27136736*Island	11	0
cg00288376	15	82313720								ClassD		NA	0
cg00288463	2	223382426			SGPP2	NM_152386	Body			ClassC		NA	0
cg00288481	6	130763997			TMEM200A	NM_052913	3'UTR			ClassC		NA	0
cg00288562	7	23571645			TRA2A;TRA2A	NM_013293;NM_013293	5'UTR;1stExon	chr7:23570757-23571819	Island	ClassA	chr7:23570757-23571819*Island	11	0
cg00288584	8	92053063			TMEM55A;TMEM55A	NM_018710;NM_018710	1stExon;5'UTR			ClassC		NA	0
cg00288598	8	141555295			EIF2C2;EIF2C2	NM_012154;NM_001164623	Body;Body	chr8:141559164-141559368	N_Shelf	ClassA	chr8:141559164-141559368*N_Shelf	4	0
cg00288652	4	63357670								ClassD		NA	1
cg00288736	8	121140957			COL14A1	NM_021110	5'UTR	chr8:121137099-121137778	S_Shelf	ClassA	chr8:121137099-121137778*S_Shelf	1	0
cg00288763	4	154679462			RNF175	NM_173662	Body	chr4:154680774-154681377	N_Shore	ClassA	chr4:154680774-154681377*N_Shore	2	0
cg00288806	7	8476521			NXPH1	NM_152745	Body	chr7:8473139-8475199	S_Shore	ClassA	chr7:8473139-8475199*S_Shore	9	0
cg00288824	15	26108663			ATP10A	NM_024490	TSS1500	chr15:26107503-26108818	Island	ClassA	chr15:26107503-26108818*Island	18	0
cg00288844	16	11835360			TXNDC11	NM_015914	Body	chr16:11836073-11837092	N_Shore	ClassA	chr16:11836073-11837092*N_Shore	5	0
cg00288933	12	94495992	rs11107403					chr12:94495833-94496230	Island	ClassB	chr12:94495833-94496230*Island	4	0
cg00288945	21	43992656			SLC37A1	NM_018964	Body	chr21:43989948-43990199	S_Shelf	ClassA	chr21:43989948-43990199*S_Shelf	1	0
cg00288957	15	65203541			ANKDD1A	NM_182703	TSS1500	chr15:65203730-65204392	N_Shore	ClassA	chr15:65203730-65204392*N_Shore	1	0
cg00289052	12	105500954			KIAA1033	NM_015275	TSS1500	chr12:105501333-105501908	N_Shore	ClassA	chr12:105501333-105501908*N_Shore	6	0
cg00289053	6	56995422			ZNF451;ZNF451	NM_015555;NM_001031623	Body;Body			ClassC		NA	0
cg00289081	22	27053470			MIAT	NR_003491	TSS200	chr22:27053081-27053629	Island	ClassA	chr22:27053081-27053629*Island	12	0
cg00289084	20	3828030			MAVS	NM_020746	5'UTR	chr20:3827225-3828031	Island	ClassA	chr20:3827225-3828031*Island	12	0
cg00289094	15	22913663			CYFIP1	NM_014608	5'UTR			ClassC		NA	0
cg00289125	2	20251812			LAPTM4A	NM_014713	TSS200	chr2:20251040-20251864	Island	ClassA	chr2:20251040-20251864*Island	10	0
cg00289254	11	65197783								ClassD		NA	0
cg00289258	21	47393322						chr21:47392495-47394536	Island	ClassB	chr21:47392495-47394536*Island	9	0
cg00289362	6	170482788		rs4710761						ClassD		NA	0
cg00289429	11	17498619			ABCC8	NM_000352	TSS200	chr11:17497463-17498626	Island	ClassA	chr11:17497463-17498626*Island	12	0
cg00289503	20	61470028			COL9A3	NM_001853	Body	chr20:61471903-61472256	N_Shore	ClassA	chr20:61471903-61472256*N_Shore	1	0
cg00289546	2	211089678			ACADL	NM_001608	Body	chr2:211089413-211090176	Island	ClassA	chr2:211089413-211090176*Island	4	0
cg00289558	7	149568525			LOC401431	NR_027040	Body	chr7:149570366-149571272	N_Shore	ClassA	chr7:149570366-149571272*N_Shore	14	0
cg00289762	19	8550540			HNRNPM;HNRNPM	NM_005968;NM_031203	Body;Body	chr19:8550539-8551215	Island	ClassA	chr19:8550539-8551215*Island	5	0
cg00290023	5	174962968								ClassD		NA	0
cg00290028	13	37393125			RFXAP	NM_000538	TSS1500	chr13:37393213-37394092	N_Shore	ClassA	chr13:37393213-37394092*N_Shore	4	0
cg00290033	6	14640562								ClassD		NA	0
cg00290039	3	197106029								ClassD		NA	0
cg00290086	9	1050903			DMRT2;DMRT2;DMRT2	NM_001130865;NM_006557;NM_181872	5'UTR;5'UTR;5'UTR	chr9:1051819-1052240	N_Shore	ClassA	chr9:1051819-1052240*N_Shore	4	0
cg00290101	11	92624742			FAT3	NM_001008781	3'UTR			ClassC		NA	0
cg00290158	20	5092801	rs6107577		C20orf30;C20orf30;C20orf30;C20orf30	NM_001009924;NM_001009925;NM_014145;NM_001009923	5'UTR;5'UTR;5'UTR;Body	chr20:5093360-5094145	N_Shore	ClassA	chr20:5093360-5094145*N_Shore	1	0
cg00290218	22	25335842			TMEM211	NM_001001663	TSS1500			ClassC		NA	0
cg00290303	7	105946464								ClassD		NA	0
cg00290340	15	65625267			IGDCC3	NM_004884	Body			ClassC		NA	0
cg00290355	3	150996599			MED12L;P2RY14	NM_053002;NM_014879	Body;TSS1500			ClassC		NA	0
cg00290373	5	68462622			CCNB1	NM_031966	TSS1500	chr5:68462675-68463214	N_Shore	ClassA	chr5:68462675-68463214*N_Shore	2	0
cg00290483	17	71639029			SDK2	NM_001144952	Body	chr17:71639028-71641670	Island	ClassA	chr17:71639028-71641670*Island	13	0
cg00290498	5	1230850			SLC6A18	NM_182632	Body	chr5:1232352-1232594	N_Shore	ClassA	chr5:1232352-1232594*N_Shore	2	0
cg00290506	1	224804226			CNIH3;CNIH3	NM_152495;NM_152495	1stExon;5'UTR	chr1:224803637-224805314	Island	ClassA	chr1:224803637-224805314*Island	10	0
cg00290605	22	32366707						chr22:32366492-32367061	Island	ClassB	chr22:32366492-32367061*Island	4	0
cg00290607	11	67383545						chr11:67383537-67383809	Island	ClassB	chr11:67383537-67383809*Island	5	0
cg00290626	8	132499131								ClassD		NA	0
cg00290627	7	63217221						chr7:63216954-63217363	Island	ClassB	chr7:63216954-63217363*Island	2	1
cg00290667	2	96054400						chr2:96054894-96055143	N_Shore	ClassB	chr2:96054894-96055143*N_Shore	2	0
cg00290758	10	121171859			GRK5	NM_005308	Body			ClassC		NA	0
cg00290868	6	162472522			PARK2;PARK2;PARK2	NM_004562;NM_013987;NM_013988	Body;Body;Body			ClassC		NA	0
cg00290892	3	87842398	rs73845067					chr3:87841796-87842563	Island	ClassB	chr3:87841796-87842563*Island	3	0
cg00290924	10	27389534			ANKRD26	NM_014915	TSS200	chr10:27389075-27389622	Island	ClassA	chr10:27389075-27389622*Island	8	0
cg00290944	X	55101346			PAGE2B	NM_001015038	TSS200			ClassC		NA	0
cg00290974	11	10316461			SBF2	NM_030962	TSS1500	chr11:10316232-10316469	Island	ClassA	chr11:10316232-10316469*Island	4	0
cg00290994	1	41848739						chr1:41847264-41849204	Island	ClassB	chr1:41847264-41849204*Island	10	0
cg00291003	10	75541506			CHCHD1	NM_203298	TSS1500	chr10:75541557-75542206	N_Shore	ClassA	chr10:75541557-75542206*N_Shore	2	0
cg00291051	22	46284460						chr22:46285477-46285986	N_Shore	ClassB	chr22:46285477-46285986*N_Shore	1	0
cg00291054	16	81073839			ATMIN	NM_015251	Body	chr16:81069532-81070163	S_Shelf	ClassA	chr16:81069532-81070163*S_Shelf	1	0
cg00291159	10	71389949		rs10998885	C10orf35	NM_145306	TSS200	chr10:71389862-71390355	Island	ClassA	chr10:71389862-71390355*Island	7	0
cg00291164	X	128939277			ZDHHC9;ZDHHC9	NM_001008222;NM_016032	3'UTR;3'UTR			ClassC		NA	0
cg00291213	21	36398056			RUNX1	NM_001754	Body	chr21:36398960-36399259	N_Shore	ClassA	chr21:36398960-36399259*N_Shore	1	0
cg00291222	X	100910662			ARMCX2;ARMCX2	NM_014782;NM_177949	3'UTR;3'UTR			ClassC		NA	0
cg00291292	20	61702795						chr20:61703526-61704022	N_Shore	ClassB	chr20:61703526-61704022*N_Shore	2	0
cg00291316	8	10469891	rs77585543		RP1L1	NM_178857	Body	chr8:10469795-10470069	Island	ClassA	chr8:10469795-10470069*Island	3	0
cg00291329	16	85839441			COX4I1	NM_001861	Body			ClassC		NA	0
cg00291351	4	163085235	rs58856565		FSTL5;FSTL5;FSTL5	NM_001128428;NM_020116;NM_001128427	TSS200;TSS200;TSS200			ClassC		NA	0
cg00291366	1	12616550								ClassD		NA	0
cg00291478	10	121301041			RGS10	NM_001005339	Body	chr10:121301478-121303169	N_Shore	ClassA	chr10:121301478-121303169*N_Shore	3	0
cg00291661	16	30581198			ZNF688;ZNF688	NM_145271;NM_001024683	3'UTR;3'UTR	chr16:30581227-30581534	N_Shore	ClassA	chr16:30581227-30581534*N_Shore	1	0
cg00291837	1	55460884						chr1:55462688-55463010	N_Shore	ClassB	chr1:55462688-55463010*N_Shore	5	0
cg00291877	15	101835933			SNRPA1	NM_003090	TSS1500	chr15:101834943-101835946	Island	ClassA	chr15:101834943-101835946*Island	7	0
cg00291929	X	70129657			TEX11;TEX11	NM_001003811;NM_031276	TSS1500;TSS1500			ClassC		NA	0
cg00291981	3	49591748			BSN	NM_003458	TSS200	chr3:49591578-49592534	Island	ClassA	chr3:49591578-49592534*Island	9	0
cg00292001	3	46853850						chr3:46853727-46854138	Island	ClassB	chr3:46853727-46854138*Island	3	0
cg00292029	6	36703127								ClassD		NA	0
cg00292047	11	33279899			HIPK3;HIPK3	NM_005734;NM_001048200	5'UTR;5'UTR	chr11:33278657-33280175	Island	ClassA	chr11:33278657-33280175*Island	10	0
cg00292071	7	2248948			MAD1L1;MAD1L1;MAD1L1	NM_003550;NM_001013837;NM_001013836	Body;Body;Body	chr7:2250016-2250275	N_Shore	ClassA	chr7:2250016-2250275*N_Shore	1	0
cg00292073	16	1187671								ClassD		NA	0
cg00292087	8	142138611			DENND3	NM_014957	TSS200	chr8:142138208-142139342	Island	ClassA	chr8:142138208-142139342*Island	11	0
cg00292107	1	32800350			MARCKSL1	NM_023009	Body	chr1:32800859-32802229	N_Shore	ClassA	chr1:32800859-32802229*N_Shore	2	0
cg00292135	7	156433068			C7orf13;RNF32	NR_026865;NM_030936	Body;TSS1500	chr7:156432433-156433670	Island	ClassA	chr7:156432433-156433670*Island	13	0
cg00292290	4	865852			GAK	NM_005255	Body	chr4:866098-866344	N_Shore	ClassA	chr4:866098-866344*N_Shore	6	0
cg00292305	X	135729978			CD40LG	NM_000074	TSS1500			ClassC		NA	0
cg00292312	1	7318138			CAMTA1	NM_015215	Body			ClassC		NA	0
cg00292432	12	3393872			TSPAN9;TSPAN9	NM_001168320;NM_006675	3'UTR;3'UTR			ClassC		NA	0
cg00292435	9	91925643			CKS2	NM_001827	TSS1500	chr9:91925372-91926639	Island	ClassA	chr9:91925372-91926639*Island	7	0
cg00292447	11	126276006			ST3GAL4	NM_006278	5'UTR			ClassC		NA	0
cg00292513	12	248296			IQSEC3;IQSEC3	NM_001170738;NM_015232	Body;Body	chr12:247455-248501	Island	ClassA	chr12:247455-248501*Island	4	0
cg00292540	3	149251606			WWTR1;WWTR1;WWTR1	NM_015472;NM_001168278;NM_001168280	Body;Body;Body			ClassC		NA	0
cg00292568	5	64065454			SFRS12IP1;SDCCAG10	NM_173829;NM_005869	TSS1500;Body	chr5:64064243-64064538	S_Shore	ClassA	chr5:64064243-64064538*S_Shore	6	0
cg00292636	1	67169989			SGIP1	NM_032291	Body			ClassC		NA	0
cg00292662	22	38071168			LGALS1	NM_002305	TSS1500	chr22:38073037-38073412	N_Shore	ClassA	chr22:38073037-38073412*N_Shore	10	0
cg00292664	10	71078354			HK1;HK1;HK1;HK1;HK1	NM_033500;NM_000188;NM_033498;NM_033497;NM_033496	Body;TSS1500;Body;Body;Body	chr10:71077946-71079377	Island	ClassA	chr10:71077946-71079377*Island	10	0
cg00292669	1	28241681			RPA2	NM_002946	TSS1500	chr1:28240584-28241535	S_Shore	ClassA	chr1:28240584-28241535*S_Shore	2	0
cg00292701	4	10463590						chr4:10462832-10463689	Island	ClassB	chr4:10462832-10463689*Island	6	0
cg00292756	2	3750168			ALLC	NM_018436	3'UTR	chr2:3750828-3751927	N_Shore	ClassA	chr2:3750828-3751927*N_Shore	3	0
